idx,seed,dataset,accuracy_fp32,accuracy_esp,key,espdl_size_bytes,torch_size_bytes
10703,888,cifar10,92.95,92.85,200,787776,3144433
11475,888,cifar10,89.67,88.89,200,482960,1847139
11232,888,cifar10,93.79,93.85,200,954064,3773471
11103,888,cifar10,92.02,91.3,200,758368,3162431
11045,888,cifar10,92.33,92.05,200,495696,1822605
10863,888,cifar10,88.46,88.05,200,742688,2738297
10603,888,cifar10,93.93,93.79,200,776496,3144561
11008,888,cifar10,87.46,79.65,200,677488,2700379
10355,888,cifar10,91.8,91.28,200,767504,2938101
10730,888,cifar10,88.31,87.28,200,445008,1815621
10366,888,cifar10,89.36,88.92,200,252160,1004593
10412,888,cifar10,93.53,93.32,200,532256,2053151
11464,888,cifar10,86.44,86.3,200,504208,1853667
11620,888,cifar10,90.74,89.09,200,523360,2095747
10775,888,cifar10,86.9,53.6,200,459200,1840347
10379,888,cifar10,90.69,89.63,200,565776,2309127
10854,888,cifar10,10.0,10.0,200,162768,551996
11373,888,cifar10,86.67,86.17,200,219904,744763
10217,888,cifar10,93.37,93.12,200,715696,2906455
11022,888,cifar10,93.64,93.37,200,745248,2938101
10831,888,cifar10,90.99,90.66,200,706160,2714147
10583,888,cifar10,90.75,89.82,200,771808,2962827
10456,888,cifar10,89.12,21.41,200,502640,1853091
10917,888,cifar10,88.99,86.16,200,548352,2102603
11540,888,cifar10,89.5,46.58,200,367104,1448839
10420,888,cifar10,87.34,10.74,200,476480,1889415
10907,888,cifar10,88.55,13.85,200,295888,1000355
11081,888,cifar10,90.1,83.26,200,746960,2738681
11116,888,cifar10,92.03,91.19,200,784960,3169287
10618,888,cifar10,88.9,10.0,200,289056,1000547
10764,888,cifar10,91.42,89.67,200,693696,2731897
11530,888,cifar10,93.36,75.87,200,752368,2919775
11395,888,cifar10,93.53,93.17,200,713712,2906455
10651,888,cifar10,87.45,42.71,200,691424,2749383
10936,888,cifar10,92.41,52.14,200,522544,2060255
10886,888,cifar10,92.46,92.41,200,492096,1847267
10753,888,cifar10,91.43,90.6,200,522112,1847203
11384,888,cifar10,92.11,91.86,200,766448,3162303
11307,888,cifar10,93.83,93.68,200,793680,3368443
10926,888,cifar10,89.63,88.39,200,341840,1242635
11656,888,cifar10,86.61,14.53,200,264960,968909
10477,888,cifar10,75.92,66.84,200,187984,563218
10809,888,cifar10,92.28,91.95,200,484832,1847203
10983,888,cifar10,90.08,89.17,200,384768,1672849
11575,888,cifar10,10.0,10.0,200,276560,1000227
10594,888,cifar10,91.81,91.29,200,608848,2290929
11353,888,cifar10,92.99,69.28,200,755664,2938037
11690,888,cifar10,88.31,87.36,200,445040,1815621
10841,888,cifar10,88.88,86.33,200,288112,993507
10435,888,cifar10,75.38,64.85,200,450208,1647463
11429,888,cifar10,91.17,89.97,200,478672,1847139
11330,888,cifar10,10.0,10.0,200,170672,569938
11704,888,cifar10,76.71,31.53,200,209648,773855
10446,888,cifar10,92.19,92.0,200,526736,2053215
11279,888,cifar10,92.65,92.55,200,1042384,4011697
10500,888,cifar10,92.58,92.23,200,770192,2962891
11668,888,cifar10,88.09,79.56,200,446048,1840347
11497,888,cifar10,89.81,88.4,200,517392,2053151
11587,888,cifar10,92.76,92.27,200,525504,2078005
10947,888,cifar10,92.19,91.96,200,697808,2695949
10488,888,cifar10,88.65,10.0,200,555232,2084213
11319,888,cifar10,91.25,90.84,200,462128,1864753
11293,888,cifar10,89.61,86.8,200,283504,1011577
11416,888,cifar10,88.37,82.0,200,334080,1242443
10390,888,cifar10,89.01,86.29,200,509664,1853667
11563,888,cifar10,90.62,80.62,200,497344,1871545
11679,888,cifar10,90.85,87.87,200,490928,1871801
10638,888,cifar10,10.0,10.0,200,225856,776081
10997,888,cifar10,89.94,87.82,200,296400,1011641
11646,888,cifar10,91.68,91.33,200,757312,3162431
10971,888,cifar10,86.63,11.99,200,517248,1878457
11740,888,cifar10,80.56,38.0,200,441552,1616337
10717,888,cifar10,75.92,14.59,200,305088,1000291
11244,888,cifar10,92.06,91.48,200,996352,4046869
10573,888,cifar10,92.51,92.09,200,802688,3393105
10661,888,cifar10,92.52,80.24,200,764128,2962763
10520,888,cifar10,10.0,10.0,200,475424,1842701
11093,888,cifar10,83.49,69.7,200,241152,787495
10897,888,cifar10,92.02,91.7,200,806304,3169095
11363,888,cifar10,90.9,48.44,200,562784,2078005
10744,888,cifar10,88.83,10.88,200,540720,2060127
11752,888,cifar10,83.91,83.63,200,443360,1616337
11609,888,cifar10,85.38,70.9,200,239104,805245
11167,888,cifar10,93.6,93.48,200,750144,3137513
10540,888,cifar10,92.68,91.55,200,735152,2938293
11059,888,cifar10,89.98,89.71,200,493408,1871801
10312,888,cifar10,78.21,16.91,200,209632,773983
11178,888,cifar10,90.04,89.45,200,271872,1210797
10619,888,cifar10,76.27,68.47,200,195568,724339
11342,888,cifar10,56.57,10.09,200,144480,542986
11519,888,cifar10,88.5,80.69,200,261792,1004529
11155,888,cifar10,93.22,92.9,200,535872,2053215
11031,888,cifar10,92.37,92.0,200,972320,4022655
10345,888,cifar10,88.96,32.23,200,492304,1871929
11405,888,cifar10,92.37,12.34,200,1005040,4004785
11142,888,cifar10,92.81,92.3,200,517440,2053407
10564,888,cifar10,92.75,92.59,200,548336,2084533
10511,888,cifar10,91.68,91.73,200,522592,2095619
11212,888,cifar10,91.89,91.51,200,735184,2713699
10694,888,cifar10,92.91,83.41,200,810080,3151473
11717,888,cifar10,93.02,92.68,200,760176,2920287
10958,888,cifar10,86.2,10.38,200,536528,2102731
11233,888,cifar10,92.09,35.22,200,496624,1835981
11188,888,cifar10,90.74,90.17,200,555184,2102795
10765,888,cifar10,79.35,21.64,200,207792,773791
11268,888,cifar10,92.31,92.06,200,698080,2707299
10799,888,cifar10,88.6,88.39,200,513104,2053151
11621,888,cifar10,78.68,40.83,200,422528,1634143
10629,888,cifar10,89.93,34.86,200,264640,968909
11541,888,cifar10,88.69,84.82,200,233344,762897
11256,888,cifar10,88.65,14.52,200,527344,2077877
11788,888,cifar10,88.99,85.55,200,280752,1011769
10605,888,cifar10,92.62,92.58,200,729632,2913247
10908,888,cifar10,88.94,86.15,200,250080,1029255
11280,888,cifar10,80.79,48.07,200,186304,549906
11764,888,cifar10,73.96,11.64,200,703920,2731961
11070,888,cifar10,92.14,92.04,200,537168,2059551
11531,888,cifar10,86.56,86.22,200,472368,1829325
11453,888,cifar10,90.98,90.44,200,984192,3804853
10356,888,cifar10,92.87,92.43,200,721440,2931117
10984,888,cifar10,89.72,87.79,200,234320,780711
10652,888,cifar10,75.86,66.52,200,443248,1629649
11657,888,cifar10,90.31,89.88,200,452496,1622993
11308,888,cifar10,86.22,22.33,200,440672,1623057
11046,888,cifar10,88.85,78.82,200,508240,1896463
11553,888,cifar10,89.02,85.47,200,331600,1242187
11486,888,cifar10,88.2,86.39,200,217968,762833
11476,888,cifar10,92.22,92.04,200,418448,1598267
11117,888,cifar10,89.29,88.16,200,286384,1018425
10864,888,cifar10,88.93,84.9,200,721984,2756495
11598,888,cifar10,93.31,93.19,200,758432,2938165
10788,888,cifar10,92.97,92.29,200,733120,2955907
11354,888,cifar10,87.02,33.05,200,240848,1004529
10674,888,cifar10,92.03,91.95,200,473552,1829325
11374,888,cifar10,92.96,93.06,200,791136,3368443
10918,888,cifar10,90.9,90.73,200,745408,2920287
11833,888,cifar10,79.88,63.33,200,244624,762833
10821,888,cifar10,87.82,86.57,200,230064,955461
10551,888,cifar10,91.93,91.51,200,966880,3822987
10842,888,cifar10,88.3,71.78,200,274672,992931
10776,888,cifar10,86.81,78.42,200,253872,980123
11082,888,cifar10,90.82,88.14,200,510112,2095555
11396,888,cifar10,92.23,91.91,200,550656,2302143
10584,888,cifar10,91.75,84.77,200,536816,2102795
11589,888,cifar10,88.04,82.95,200,463120,1840219
11104,888,cifar10,93.13,92.78,200,1032080,4029383
11812,888,cifar10,91.89,29.96,200,711712,2695565
11799,888,cifar10,93.02,92.85,200,803760,3169159
10478,888,cifar10,74.65,10.0,200,435488,1707745
10457,888,cifar10,88.01,87.83,200,756832,2945077
11777,888,cifar10,93.64,93.46,200,1065536,4235459
10422,888,cifar10,92.03,89.94,200,566336,2326293
11094,888,cifar10,80.61,38.23,200,229040,762769
11130,888,cifar10,90.61,89.26,200,552432,2084341
11742,888,cifar10,92.01,91.88,200,480176,1829261
11032,888,cifar10,92.2,92.1,200,417744,1598267
10898,888,cifar10,90.97,89.38,200,443776,1622993
11417,888,cifar10,90.05,41.96,200,735584,2913567
11223,888,cifar10,84.53,10.0,200,349088,1224501
11577,888,cifar10,90.89,91.04,200,451760,1622929
10512,888,cifar10,87.29,83.14,200,244208,780711
11844,888,cifar10,86.58,82.82,200,237792,811965
10718,888,cifar10,91.91,91.3,200,486256,1871865
11364,888,cifar10,75.75,65.79,200,455728,1647591
10745,888,cifar10,76.1,65.63,200,466480,1647591
11498,888,cifar10,10.0,10.0,200,432080,1629585
10855,888,cifar10,92.63,92.21,200,798800,3168839
11691,888,cifar10,92.3,92.02,200,692768,2707235
10574,888,cifar10,92.18,91.94,200,552272,2077941
10754,888,cifar10,91.67,90.49,200,497280,2070957
10684,888,cifar10,92.69,92.4,200,771552,2920287
11823,888,cifar10,92.65,91.77,200,994096,4022655
11564,888,cifar10,93.64,86.06,200,973280,3780127
11728,888,cifar10,79.81,61.69,200,162832,532028
11680,888,cifar10,91.76,91.81,200,440288,1604923
11202,888,cifar10,91.11,89.53,200,682128,2707299
11157,888,cifar10,93.69,93.61,200,714736,2707363
11520,888,cifar10,91.92,70.16,200,697424,2707427
10662,888,cifar10,84.48,11.23,200,766688,2944501
11246,888,cifar10,92.56,84.36,200,777712,2938037
10927,888,cifar10,92.42,92.25,200,695184,2689485
11658,888,cifar10,79.13,21.8,200,208560,773855
11670,888,cifar10,87.67,10.0,200,255632,1004593
11854,888,cifar10,89.75,88.32,200,337504,1223413
11011,888,cifar10,92.01,91.85,200,1013456,4029191
11406,888,cifar10,89.1,79.58,200,503632,1896335
10998,888,cifar10,89.87,88.6,200,759488,2962763
10877,888,cifar10,89.06,85.24,200,242704,780711
11294,888,cifar10,93.38,93.02,200,1013760,4029063
11634,888,cifar10,92.14,91.91,200,969344,3805237
11213,888,cifar10,89.91,87.77,200,308480,1242443
11878,888,cifar10,89.34,88.46,200,239568,762769
11647,888,cifar10,93.37,92.7,200,994752,4022591
10565,888,cifar10,92.07,91.69,200,558416,2302207
10937,888,cifar10,92.66,92.57,200,789424,3144561
10961,888,cifar10,86.72,77.99,200,470768,1690195
11508,888,cifar10,88.51,84.3,200,235232,756113
10653,888,cifar10,86.67,63.71,200,217568,780711
11320,888,cifar10,92.08,91.85,200,551792,2060127
10766,888,cifar10,55.74,10.65,200,203408,574568
11047,888,cifar10,80.73,60.32,200,260688,787367
11072,888,cifar10,87.15,20.71,200,450336,1640871
11118,888,cifar10,87.94,86.97,200,661312,2675781
10948,888,cifar10,93.81,93.67,200,941696,3766615
11060,888,cifar10,93.49,93.48,200,814848,3393041
11343,888,cifar10,89.78,88.36,200,340096,1242635
10843,888,cifar10,80.28,33.18,200,233200,762769
11467,888,cifar10,91.91,91.95,200,573680,2284273
11189,888,cifar10,90.9,90.15,200,756736,2944821
11309,888,cifar10,92.89,92.52,200,483472,1847139
10630,888,cifar10,92.17,91.9,200,475920,1822477
11554,888,cifar10,91.77,91.74,200,702672,2689421
11834,888,cifar10,90.84,88.91,200,461376,1840347
11754,888,cifar10,93.49,93.59,200,1280688,5095619
10620,888,cifar10,92.97,92.84,200,765280,2938037
10985,888,cifar10,92.19,91.21,200,716400,2707299
11397,888,cifar10,86.22,22.76,200,232768,787367
11024,888,cifar10,92.05,16.72,200,711776,2696077
11454,888,cifar10,92.65,92.49,200,766608,2920287
11487,888,cifar10,92.87,92.34,200,558112,2277353
11542,888,cifar10,89.15,86.04,200,274416,987043
10695,888,cifar10,91.79,44.03,200,1013488,4029191
11813,888,cifar10,10.0,10.0,200,439504,1629649
10789,888,cifar10,89.15,86.46,200,291120,1011705
11705,888,cifar10,92.67,92.55,200,1463680,5955907
11477,888,cifar10,59.75,17.51,200,181696,549906
11532,888,cifar10,92.13,91.43,200,743728,2944757
11432,888,cifar10,88.68,87.04,200,279056,969165
11224,888,cifar10,48.62,15.48,200,156080,616844
10675,888,cifar10,75.76,67.37,200,290752,1018233
11914,888,cifar10,89.67,10.0,200,470336,1840347
11281,888,cifar10,89.68,88.08,200,325536,1217781
11891,888,cifar10,88.68,88.43,200,290672,1018297
10865,888,cifar10,88.94,85.85,200,542000,2077941
10521,888,cifar10,92.96,92.81,200,767600,2943861
10777,888,cifar10,92.18,24.22,200,728672,2713699
11168,888,cifar10,10.0,10.0,200,719536,2720547
10811,888,cifar10,92.9,92.47,200,583760,2308743
11903,888,cifar10,89.97,86.58,200,492656,1871929
11599,888,cifar10,92.14,90.81,200,557056,2302271
10909,888,cifar10,89.66,87.73,200,307216,1210797
11106,888,cifar10,92.49,91.95,200,705456,2714147
11718,888,cifar10,91.28,88.6,200,538176,2077941
11622,888,cifar10,88.28,87.03,200,507232,1878585
10919,888,cifar10,92.94,92.55,200,756896,3162239
11845,888,cifar10,80.34,13.01,200,424576,1658485
10833,888,cifar10,91.71,90.96,200,757040,2962827
10423,888,cifar10,85.32,82.49,200,541424,2084341
10732,888,cifar10,92.24,91.77,200,498624,2046295
11578,888,cifar10,91.93,91.14,200,498624,2070957
10585,888,cifar10,91.88,91.46,200,940656,3816003
10596,888,cifar10,92.04,91.9,200,436800,1598331
10963,888,cifar10,85.02,57.7,200,214544,773727
10719,888,cifar10,89.61,87.98,200,497184,1871929
11778,888,cifar10,93.36,92.81,200,1003168,4004785
11855,888,cifar10,85.04,48.87,200,243056,780583
11522,888,cifar10,88.74,88.38,200,251456,787367
11203,888,cifar10,90.3,88.03,200,489696,1847075
11158,888,cifar10,92.04,91.96,200,690656,2906455
11635,888,cifar10,89.63,88.47,200,238896,780711
11928,888,cifar10,92.91,92.34,200,991136,4022655
10608,888,cifar10,92.17,91.91,200,708816,2738553
11744,888,cifar10,89.99,9.68,200,785984,3169543
11025,888,cifar10,84.49,71.85,200,225232,731195
10856,888,cifar10,91.97,91.32,200,512896,2077557
10705,888,cifar10,90.55,82.87,200,723232,2955651
11418,888,cifar10,93.0,53.56,200,802592,3151089
10746,888,cifar10,90.02,10.09,200,368496,1448647
11566,888,cifar10,91.06,76.23,200,595664,2291313
11355,888,cifar10,89.83,75.84,200,491376,1896271
10663,888,cifar10,92.29,92.24,200,729536,2913375
11692,888,cifar10,94.13,94.0,200,770912,2920287
11671,888,cifar10,91.29,90.81,200,490336,1853987
11949,888,cifar10,89.72,38.27,200,482992,1847139
11729,888,cifar10,89.82,89.18,200,262736,1186135
11962,888,cifar10,86.12,59.2,200,442384,1640871
11468,888,cifar10,86.4,83.98,200,245584,769489
11938,888,cifar10,92.02,91.3,200,722336,2738617
11215,888,cifar10,89.82,88.99,200,316848,1018297
11365,888,cifar10,91.16,90.57,200,755392,2962507
10889,888,cifar10,92.54,92.24,200,544720,2302271
10999,888,cifar10,86.99,82.46,200,251920,811965
11034,888,cifar10,89.5,76.64,200,695664,2724849
11590,888,cifar10,92.11,91.43,200,765968,2938229
10899,888,cifar10,87.43,68.28,200,452464,1864753
11061,888,cifar10,86.74,74.55,200,243584,1004593
11310,888,cifar10,75.8,10.87,200,220848,823115
10755,888,cifar10,79.18,37.82,200,413312,1609417
10552,888,cifar10,93.42,93.17,200,709328,2707299
11073,888,cifar10,88.84,88.42,200,523232,2060127
11095,888,cifar10,92.25,91.4,200,764608,2938101
11247,888,cifar10,90.77,90.49,200,778240,3151281
10845,888,cifar10,91.93,91.86,200,689872,2689357
11048,888,cifar10,92.36,92.06,200,907104,3766615
11444,888,cifar10,80.39,61.5,200,178480,532028
11282,888,cifar10,91.92,91.79,200,436944,1598267
10790,888,cifar10,91.58,91.28,200,443472,1604859
10575,888,cifar10,93.38,93.17,200,1197104,4882815
11879,888,cifar10,93.37,93.07,200,928704,3791341
10696,888,cifar10,75.69,14.2,200,264864,993379
11824,888,cifar10,89.29,20.62,200,961232,3840537
10949,888,cifar10,88.4,82.63,200,497296,1871737
11892,888,cifar10,47.83,10.0,200,174256,616844
11659,888,cifar10,92.45,92.25,200,545584,2277353
10975,888,cifar10,93.69,93.58,200,729696,2931053
11398,888,cifar10,93.19,93.07,200,771552,2920287
11533,888,cifar10,93.4,93.3,200,485600,1829261
11790,888,cifar10,86.0,80.71,200,240784,1004593
11235,888,cifar10,93.46,93.17,200,1030528,4253329
11866,888,cifar10,92.05,31.86,200,496672,1842701
11835,888,cifar10,89.04,10.7,200,514240,1878393
11648,888,cifar10,89.44,13.11,200,751536,2962891
11012,888,cifar10,92.17,91.0,200,987744,4047189
11977,888,cifar10,89.07,87.96,200,515360,1878393
10812,888,cifar10,87.47,82.55,200,246704,805245
11755,888,cifar10,92.59,92.47,200,752256,2920287
12001,888,cifar10,90.8,89.84,200,443536,1623057
11455,888,cifar10,89.63,86.15,200,686368,2724849
10834,888,cifar10,73.86,10.45,200,201296,574568
11600,888,cifar10,92.02,53.2,200,489232,1847203
11433,888,cifar10,91.73,90.64,200,711232,2731897
11180,888,cifar10,87.23,80.75,200,246656,805245
10910,888,cifar10,88.55,83.48,200,273696,993507
12035,888,cifar10,76.09,67.9,200,233328,762769
11190,888,cifar10,91.9,91.25,200,566272,2326485
11623,888,cifar10,91.98,62.73,200,487952,1829197
11296,888,cifar10,93.21,92.28,200,1232896,5113489
11258,888,cifar10,92.01,91.61,200,978368,3822987
12012,888,cifar10,75.37,64.98,200,450080,1629649
11904,888,cifar10,91.05,91.24,200,699168,2731897
11145,888,cifar10,93.96,93.85,200,954688,3773471
10878,888,cifar10,92.45,92.16,200,731792,2931181
11556,888,cifar10,88.92,82.67,200,280656,986979
11802,888,cifar10,88.76,86.12,200,714624,2756495
10866,888,cifar10,91.76,89.96,200,914336,3791277
12062,888,cifar10,91.68,91.78,200,430256,1591355
11488,888,cifar10,92.83,92.7,200,798752,3169159
11681,888,cifar10,92.09,12.06,200,1234784,4871793
10522,888,cifar10,76.13,62.92,200,720816,2738553
11409,888,cifar10,10.0,10.0,200,201072,750971
10938,888,cifar10,79.07,45.37,200,245616,1053981
11767,888,cifar10,85.37,74.58,200,528976,2102731
11523,888,cifar10,86.7,81.63,200,241744,805245
11321,888,cifar10,93.05,93.16,200,748816,3137513
11814,888,cifar10,87.08,52.75,200,473840,1864753
11929,888,cifar10,91.94,91.96,200,665600,2675781
10767,888,cifar10,93.77,93.71,200,993312,4228667
10609,888,cifar10,79.7,21.54,200,421920,1634015
11119,888,cifar10,87.95,14.93,200,730896,2731769
11988,888,cifar10,92.25,91.16,200,1174832,4882751
11915,888,cifar10,93.23,92.88,200,1017936,4253265
11248,888,cifar10,89.47,89.16,200,204096,738107
11745,888,cifar10,89.27,88.92,200,315456,1199711
12024,888,cifar10,91.51,90.88,200,955904,3798261
11779,888,cifar10,88.77,25.34,200,537696,2078005
11637,888,cifar10,92.66,92.7,200,748848,3137513
10987,888,cifar10,89.88,81.39,200,527712,1878265
10920,888,cifar10,92.32,91.57,200,958800,3804981
11332,888,cifar10,93.12,92.98,200,767584,3137513
10733,888,cifar10,93.4,93.39,200,1029024,4004721
11534,888,cifar10,92.44,92.39,200,441088,1598267
12072,888,cifar10,88.95,85.52,200,280096,987107
11543,888,cifar10,91.82,90.71,200,566480,2326293
12105,888,cifar10,55.07,10.0,200,205280,574568
10706,888,cifar10,91.96,92.04,200,540000,2077941
11344,888,cifar10,92.84,92.46,200,820224,3375171
11672,888,cifar10,89.36,73.55,200,717728,2707299
11567,888,cifar10,92.65,92.29,200,532544,2078005
11026,888,cifar10,92.68,92.29,200,558464,2302271
11356,888,cifar10,90.35,89.69,200,551808,2077941
11169,888,cifar10,88.77,86.37,200,280400,1235523
11693,888,cifar10,93.0,92.94,200,724128,2713827
11159,888,cifar10,87.92,80.59,200,420656,1609353
11591,888,cifar10,91.03,89.16,200,695008,2707427
12093,888,cifar10,90.73,90.45,200,500752,1835405
10890,888,cifar10,90.35,84.96,200,719120,2931117
11271,888,cifar10,93.73,93.62,200,970896,3797941
11000,888,cifar10,93.57,93.26,200,575776,2283633
11445,888,cifar10,91.7,91.11,200,498336,1853219
11660,888,cifar10,88.58,82.53,200,234112,787303
11096,888,cifar10,88.92,84.53,200,529824,2077877
12083,888,cifar10,91.49,89.53,200,507120,2070957
10976,888,cifar10,89.8,89.54,200,472112,1847267
11978,888,cifar10,80.09,61.13,200,244560,1029319
11856,888,cifar10,92.15,92.1,200,530368,2060127
11419,888,cifar10,92.27,91.8,200,953936,3822987
11836,888,cifar10,92.58,92.45,200,522720,1853475
11867,888,cifar10,92.93,92.82,200,528032,2053215
11376,888,cifar10,93.52,93.31,200,516752,2053407
11434,888,cifar10,88.84,86.9,200,240784,805501
10964,888,cifar10,91.76,91.5,200,523936,2095747
11035,888,cifar10,92.28,91.31,200,723280,2955779
10791,888,cifar10,92.46,92.27,200,533136,2078005
11846,888,cifar10,89.09,86.46,200,725744,2980441
10664,888,cifar10,75.28,63.7,200,459104,1629649
11366,888,cifar10,93.38,93.19,200,817008,3169031
11204,888,cifar10,91.95,91.97,200,501472,1853539
11236,888,cifar10,92.4,92.14,200,737088,2713699
11905,888,cifar10,89.57,89.07,200,267856,969037
11719,888,cifar10,92.68,77.49,200,768096,2944501
11706,888,cifar10,90.71,90.72,200,751616,2962763
10857,888,cifar10,91.18,89.9,200,481616,1846947
11893,888,cifar10,92.37,91.97,200,723216,2738041
11074,888,cifar10,80.52,33.4,200,231872,762769
12013,888,cifar10,91.9,91.66,200,493536,2046295
11613,888,cifar10,10.0,10.0,200,754784,2926815
10879,888,cifar10,85.23,29.61,200,246688,805373
11085,888,cifar10,90.03,87.86,200,351424,1466389
11649,888,cifar10,87.4,81.87,200,481280,1913885
